date,ticker,open,high,low,close,volume
2022-07-28,AAPL,242.16,243.1,240.49,241.79,10381251.0
2022-07-29,AAPL,246.3,246.42,243.25,244.49,45982994.0
2022-08-01,AAPL,247.24,250.35,246.69,248.19,53060709.0
2022-08-02,AAPL,242.88,244.23,238.63,242.86,50532562.0
2022-08-03,AAPL,236.91,238.34,235.18,235.71,40638824.0
2022-08-04,AAPL,241.94,242.31,240.43,242.01,31724384.0
2022-08-05,AAPL,244.21,244.32,241.43,243.82,105775260.0
2022-08-08,AAPL,239.47,241.43,237.69,240.39,45568289.0
2022-08-09,AAPL,248.54,248.81,248.0,248.16,104714583.0
2022-08-10,AAPL,248.77,249.75,246.78,248.93,29325717.0
2022-08-11,AAPL,255.98,256.4,254.6,255.08,68140426.0
2022-08-12,AAPL,256.72,259.3,254.7,255.63,58915232.0
2022-08-15,AAPL,269.08,271.25,265.87,266.6,34059862.0
2022-08-16,AAPL,276.92,279.08,275.58,276.34,43867244.0
2022-08-17,AAPL,275.51,276.88,274.04,275.19,53632206.0
2022-08-18,AAPL,281.01,282.38,278.87,280.81,35739769.0
2022-08-19,AAPL,284.33,286.65,281.34,284.69,48430353.0
2022-08-22,AAPL,293.18,294.62,292.14,292.82,2915879.0
2022-08-23,AAPL,287.15,290.11,286.88,287.46,69315775.0
2022-08-24,AAPL,291.84,293.8,291.49,291.66,80445002.0
2022-08-25,AAPL,299.55,301.2,297.4,298.14,63765527.0
2022-08-26,AAPL,287.02,289.82,285.39,288.07,102829395.0
2022-08-29,AAPL,,283.17,280.53,281.55,68680794.0
2022-08-30,AAPL,271.8,272.7,268.38,270.52,78624605.0
2022-08-31,AAPL,267.98,268.64,266.73,268.1,242060934.0
2022-09-01,AAPL,270.11,272.83,268.48,272.19,5417748.0
2022-09-02,AAPL,280.1,282.95,278.84,280.71,63103119.0
2022-09-05,AAPL,282.67,284.45,278.88,281.36,24110180.0
2022-09-06,AAPL,290.88,292.95,290.01,290.9,28470728.0
2022-09-07,AAPL,282.19,283.6,280.54,283.21,32224751.0
2022-09-08,AAPL,273.45,274.02,272.6,273.94,47209262.0
2022-09-09,AAPL,274.69,277.21,272.25,273.86,67997972.0
2022-09-12,AAPL,276.74,277.59,275.33,276.19,63325788.0
2022-09-13,AAPL,275.99,277.18,274.17,276.23,53687215.0
2022-09-14,AAPL,264.9,265.35,264.38,265.25,69556808.0
2022-09-15,AAPL,264.62,266.78,263.38,264.99,70869148.0
2022-09-16,AAPL,257.52,258.89,255.46,258.38,63512148.0
2022-09-19,AAPL,263.59,264.49,260.19,262.07,16737905.0
2022-09-20,AAPL,263.9,265.83,262.49,264.21,38001372.0
2022-09-21,AAPL,260.63,260.67,258.11,259.5,54527012.0
2022-09-22,AAPL,258.46,258.73,254.23,257.05,69789250.0
2022-09-23,AAPL,252.77,253.11,251.24,251.86,25283358.0
2022-09-26,AAPL,251.36,252.31,250.28,251.75,53713897.0
2022-09-27,AAPL,257.18,257.39,253.29,256.81,20167100.0
2022-09-28,AAPL,251.98,253.25,251.04,252.0,76101673.0
2022-09-29,AAPL,253.93,255.42,251.59,254.75,59189470.0
2022-09-30,AAPL,252.56,255.0,249.42,252.27,24904430.0
2022-10-03,AAPL,247.44,251.11,246.39,248.5,24762140.0
2022-10-04,AAPL,249.23,251.29,245.36,248.17,62320904.0
2022-10-05,AAPL,242.87,245.16,242.33,243.28,83631747.0
2022-10-06,AAPL,238.84,239.83,238.04,238.67,90858843.0
2022-10-07,AAPL,233.44,234.15,232.95,233.2,70936440.0
2022-10-10,AAPL,242.52,243.13,241.9,242.74,42255374.0
2022-10-11,AAPL,243.62,244.05,242.79,243.11,71726181.0
2022-10-12,AAPL,239.51,240.26,237.68,239.92,68704421.0
2022-10-13,AAPL,241.9,243.04,239.77,241.15,57310681.0
2022-10-14,AAPL,239.63,241.79,238.66,240.8,14366169.0
2022-10-17,AAPL,240.04,241.36,238.81,239.93,68661140.0
2022-10-18,AAPL,244.78,246.0,241.88,243.09,64794102.0
2022-10-19,AAPL,246.11,247.09,244.78,246.99,62817279.0
2022-10-20,AAPL,243.99,245.63,243.33,244.58,58182098.0
2022-10-21,AAPL,242.42,243.42,240.26,241.98,34991463.0
2022-10-24,AAPL,241.0,243.15,239.14,240.84,77332899.0
2022-10-25,AAPL,230.48,231.28,227.89,230.19,73343770.0
2022-10-26,AAPL,223.89,224.21,221.45,223.5,30747371.0
2022-10-27,AAPL,236.67,237.38,235.09,236.13,246977580.0
2022-10-28,AAPL,245.2,245.89,241.61,244.22,56800654.0
2022-10-31,AAPL,243.56,243.67,240.79,243.2,56745994.0
2022-11-01,AAPL,246.01,247.32,245.23,246.22,50152399.0
2022-11-02,AAPL,248.56,249.28,246.86,247.96,52275395.0
2022-11-03,AAPL,265.72,267.7,262.77,263.92,83547577.0
2022-11-04,AAPL,269.98,271.52,268.28,270.11,76256146.0
2022-11-07,AAPL,268.69,271.07,267.47,269.63,75797974.0
2022-11-08,AAPL,265.8,267.01,262.57,264.74,57942311.0
2022-11-09,AAPL,256.47,256.64,255.4,256.58,73150209.0
2022-11-10,AAPL,255.81,258.89,255.38,257.83,35951364.0
2022-11-11,AAPL,254.94,255.26,252.66,254.16,66551511.0
2022-11-14,AAPL,246.76,248.82,245.5,247.23,50645956.0
2022-11-15,AAPL,244.17,247.71,242.34,244.25,9500951.0
2022-11-16,AAPL,239.5,240.63,238.1,239.22,19725130.0
2022-11-17,AAPL,247.79,249.85,247.56,247.62,39649359.0
2022-11-18,AAPL,252.87,253.33,251.6,252.23,62919244.0
2022-11-21,AAPL,252.0,253.48,248.93,252.39,39668762.0
2022-11-22,AAPL,260.66,261.02,258.51,260.18,41200394.0
2022-11-23,AAPL,260.55,263.07,257.56,260.79,70432612.0
2022-11-24,AAPL,257.23,259.29,254.57,256.54,41979658.0
2022-11-25,AAPL,265.28,266.38,264.39,264.69,82682252.0
2022-11-28,AAPL,266.87,268.75,265.26,267.77,79106221.0
2022-11-29,AAPL,263.51,266.23,260.51,262.49,54431041.0
2022-11-30,AAPL,261.19,264.83,260.9,261.7,70221106.0
2022-12-01,AAPL,275.27,276.53,272.92,274.47,201842937.0
2022-12-02,AAPL,267.55,268.43,267.17,267.19,48656447.0
2022-12-05,AAPL,274.21,275.62,267.72,272.41,72555863.0
2022-12-06,AAPL,283.01,283.9,280.18,283.24,75734409.0
2022-12-07,AAPL,275.3,275.72,273.55,275.65,33401874.0
2022-12-08,AAPL,278.97,279.03,278.68,278.99,57272884.0
2022-12-09,AAPL,275.3,278.78,274.03,275.6,57034498.0
2022-12-12,AAPL,273.94,273.96,272.43,273.15,72296533.0
2022-12-13,AAPL,268.58,271.27,267.4,270.15,44378746.0
2022-12-14,AAPL,264.72,266.52,264.36,265.73,41057002.0
2022-12-15,AAPL,265.18,268.51,262.22,266.2,57606371.0
2022-12-16,AAPL,253.72,255.63,251.94,252.85,238369920.0
2022-12-19,AAPL,256.0,257.25,253.97,254.43,28072002.0
2022-12-20,AAPL,254.28,254.8,253.31,254.38,31839855.0
2022-12-21,AAPL,253.21,253.79,251.61,253.37,42724444.0
2022-12-22,AAPL,249.07,250.25,248.46,249.01,46564751.0
2022-12-23,AAPL,247.38,247.89,246.13,246.35,15851298.0
2022-12-26,AAPL,249.46,251.16,248.15,250.3,86295073.0
2022-12-27,AAPL,253.24,254.71,251.94,253.02,51146292.0
2022-12-28,AAPL,249.19,249.69,246.55,248.32,47913128.0
2022-12-29,AAPL,249.46,250.38,246.87,249.02,88980973.0
2022-12-30,AAPL,253.16,254.81,252.63,252.99,69451266.0
2023-01-02,AAPL,245.76,246.98,244.81,244.88,42402484.0
2023-01-03,AAPL,245.34,252.13,244.01,247.75,57511580.0
2023-01-04,AAPL,245.28,247.11,242.96,244.68,53057932.0
2023-01-05,AAPL,247.11,249.7,246.12,247.69,85219255.0
2023-01-06,AAPL,242.52,246.07,239.7,244.13,50345164.0
2023-01-09,AAPL,236.1,236.78,234.42,235.67,22834064.0
2023-01-10,AAPL,229.43,230.18,227.78,228.3,13441687.0
2023-01-11,AAPL,228.59,229.46,228.27,228.7,85797920.0
2023-01-12,AAPL,230.87,231.22,229.19,230.08,36937695.0
2023-01-13,AAPL,227.45,227.62,225.84,226.14,68424283.0
2023-01-16,AAPL,230.31,230.76,228.03,229.23,55507672.0
2023-01-17,AAPL,223.22,223.34,220.74,221.91,44965894.0
2023-01-18,AAPL,222.39,225.35,220.84,221.8,48350347.0
2023-01-19,AAPL,216.72,217.02,215.47,216.66,88133612.0
2023-01-20,AAPL,212.79,215.12,211.06,214.03,22704479.0
2023-01-23,AAPL,214.21,214.63,212.71,214.4,45617707.0
2023-01-24,AAPL,210.27,214.69,210.1,210.91,73525633.0
2023-01-25,AAPL,211.1,211.57,209.36,209.46,26263997.0
2023-01-26,AAPL,213.76,214.3,213.05,213.89,82390347.0
2023-01-27,AAPL,211.7,212.87,210.51,211.61,73216643.0
2023-01-30,AAPL,215.77,216.4,215.31,215.35,59825069.0
2023-01-31,AAPL,,211.27,207.98,210.7,43098875.0
2023-02-01,AAPL,214.42,215.2,212.0,213.12,23492218.0
2023-02-02,AAPL,219.04,222.24,216.98,219.53,69219295.0
2023-02-03,AAPL,209.25,210.67,207.22,209.11,113284161.0
2023-02-06,AAPL,205.42,206.55,205.01,205.97,57107638.0
2023-02-07,AAPL,207.53,209.68,207.27,208.52,14546303.0
2023-02-08,AAPL,207.39,208.54,206.61,207.85,63833576.0
2023-02-09,AAPL,209.53,210.72,209.17,209.56,72526257.0
2023-02-10,AAPL,206.89,207.73,205.13,207.21,34148292.0
2023-02-13,AAPL,207.22,208.1,204.13,207.74,40026355.0
2023-02-14,AAPL,206.21,208.47,204.63,207.26,37827723.0
2023-02-15,AAPL,212.26,213.49,211.83,212.32,42490070.0
2023-02-16,AAPL,212.68,215.44,211.14,213.84,150728646.0
2023-02-17,AAPL,216.05,216.12,214.07,215.46,35377501.0
2023-02-20,AAPL,213.93,214.84,211.71,213.86,27285054.0
2023-02-21,AAPL,210.84,213.56,209.65,211.96,57722398.0
2023-02-22,AAPL,210.06,210.57,208.61,210.3,50016278.0
2023-02-23,AAPL,211.56,212.53,210.12,212.13,44543138.0
2023-02-24,AAPL,210.77,213.83,210.1,210.52,55754291.0
2023-02-27,AAPL,207.67,208.21,205.51,206.67,63444129.0
2023-02-28,AAPL,214.15,217.39,213.87,215.6,59639607.0
2023-03-01,AAPL,219.66,220.4,218.22,219.57,44986757.0
2023-03-02,AAPL,218.19,219.65,216.75,218.32,59127788.0
2023-03-03,AAPL,224.34,227.16,222.38,223.8,62584595.0
2023-03-06,AAPL,222.33,224.45,221.45,222.16,78372976.0
2023-03-07,AAPL,212.88,215.87,212.42,213.46,56180883.0
2023-03-08,AAPL,209.13,211.72,206.92,209.37,76982298.0
2023-03-09,AAPL,201.26,202.31,201.26,201.84,47010751.0
2023-03-10,AAPL,201.36,202.41,199.16,200.58,48041053.0
2023-03-13,AAPL,200.83,201.48,200.28,200.82,51996217.0
2023-03-14,AAPL,209.26,212.56,205.23,207.83,70667095.0
2023-03-15,AAPL,209.32,209.37,208.04,209.36,67577075.0
2023-03-16,AAPL,208.08,209.03,207.63,208.61,56874090.0
2023-03-17,AAPL,211.12,213.45,210.59,212.27,27459932.0
2023-03-20,AAPL,201.93,204.49,201.87,203.25,67190732.0
2023-03-21,AAPL,203.21,204.48,202.01,204.38,35366633.0
2023-03-22,AAPL,207.92,209.07,206.32,207.72,34190488.0
2023-03-23,AAPL,202.2,202.51,199.02,201.83,29386265.0
2023-03-24,AAPL,205.49,207.77,205.24,206.66,52163693.0
2023-03-27,AAPL,208.9,209.42,207.1,208.23,80112025.0
2023-03-28,AAPL,206.32,207.91,204.4,206.68,33122900.0
2023-03-29,AAPL,209.59,210.41,209.15,209.48,90188320.0
2023-03-30,AAPL,220.66,221.79,217.93,219.38,73595660.0
2023-03-31,AAPL,221.07,221.38,219.73,220.36,22347517.0
2023-04-03,AAPL,221.42,221.68,221.42,221.63,45697135.0
2023-04-04,AAPL,219.08,221.69,218.3,219.78,31506517.0
2023-04-05,AAPL,214.58,216.64,213.17,216.25,68310836.0
2023-04-06,AAPL,219.48,220.11,218.38,220.05,32630736.0
2023-04-07,AAPL,216.32,219.89,215.14,216.49,18969323.0
2023-04-10,AAPL,216.2,218.42,214.19,216.97,46928461.0
2023-04-11,AAPL,214.98,216.97,212.93,215.08,79198390.0
2023-04-12,AAPL,217.38,218.68,216.57,217.32,49803590.0
2023-04-13,AAPL,218.78,219.32,216.94,218.95,62558581.0
2023-04-14,AAPL,,222.04,217.44,219.72,190187238.0
2023-04-17,AAPL,217.8,218.29,215.88,217.67,21318556.0
2023-04-18,AAPL,217.01,217.52,216.47,216.67,34547118.0
2023-04-19,AAPL,211.8,212.71,211.16,212.64,54098285.0
2023-04-20,AAPL,212.0,213.55,208.65,210.93,41929091.0
2023-04-21,AAPL,212.62,214.09,211.72,212.69,90746871.0
2023-04-24,AAPL,216.13,216.94,215.8,216.11,27447261.0
2023-04-25,AAPL,212.87,214.56,211.02,212.33,34333744.0
2023-04-26,AAPL,216.41,216.67,214.63,216.23,60229729.0
2023-04-27,AAPL,223.11,224.18,221.06,222.35,40406626.0
2023-04-28,AAPL,224.61,224.69,222.18,224.38,8457121.0
2023-05-01,AAPL,232.63,234.88,232.23,233.14,95715970.0
2023-05-02,AAPL,230.05,230.68,227.56,229.75,30771488.0
2023-05-03,AAPL,223.36,224.34,222.45,224.28,66064797.0
2023-05-04,AAPL,215.86,215.93,215.59,215.77,80718567.0
2023-05-05,AAPL,222.48,223.64,221.78,222.5,35331446.0
2023-05-08,AAPL,225.45,228.66,224.98,225.61,18930181.0
2023-05-09,AAPL,225.44,226.37,224.86,225.54,37961213.0
2023-05-10,AAPL,225.45,227.28,225.35,226.99,40052905.0
2023-05-11,AAPL,221.68,223.72,220.89,222.12,51097533.0
2023-05-12,AAPL,233.52,234.21,233.21,233.44,45917424.0
2023-05-15,AAPL,234.37,237.0,234.12,234.23,22845713.0
2023-05-16,AAPL,234.06,235.8,231.07,234.93,42651170.0
2023-05-17,AAPL,239.64,240.56,237.9,238.56,85190329.0
2023-05-18,AAPL,240.3,242.78,238.89,241.06,82630091.0
2023-05-19,AAPL,243.18,244.09,240.65,242.33,63794089.0
2023-05-22,AAPL,251.97,252.25,249.04,251.59,204812316.0
2023-05-23,AAPL,253.58,255.09,250.85,254.17,98438548.0
2023-05-24,AAPL,265.82,269.34,261.99,264.13,66288293.0
2023-05-25,AAPL,270.39,273.02,269.24,271.55,67862641.0
2023-05-26,AAPL,281.5,283.65,277.28,280.57,20189578.0
2023-05-29,AAPL,278.94,280.03,277.06,277.94,29944297.0
2023-05-30,AAPL,272.05,274.57,271.76,272.71,53253194.0
2023-05-31,AAPL,267.77,268.1,265.8,266.44,109593993.0
2023-06-01,AAPL,266.71,266.96,266.5,266.95,32419391.0
2023-06-02,AAPL,273.36,274.34,272.95,273.07,34912205.0
2023-06-05,AAPL,264.44,265.5,262.3,264.2,23233119.0
2023-06-06,AAPL,272.49,273.82,270.12,272.62,36877913.0
2023-06-07,AAPL,271.26,271.39,267.54,270.47,183854925.0
2023-06-08,AAPL,269.15,269.89,265.68,268.39,92729734.0
2023-06-09,AAPL,261.95,265.91,260.34,263.6,213481308.0
2023-06-12,AAPL,256.43,257.51,254.8,255.23,67689231.0
2023-06-13,AAPL,258.12,260.9,256.62,259.67,18917222.0
2023-06-14,AAPL,261.23,261.36,259.47,260.26,56533607.0
2023-06-15,AAPL,254.86,257.02,252.73,253.83,52513536.0
2023-06-16,AAPL,246.57,248.15,243.37,247.54,60233978.0
2023-06-19,AAPL,245.72,247.35,243.96,246.08,46173865.0
2023-06-20,AAPL,253.63,256.78,253.3,254.64,89832209.0
2023-06-21,AAPL,253.33,254.58,251.77,253.52,55097846.0
2023-06-22,AAPL,245.94,246.87,244.31,246.21,57201112.0
2023-06-23,AAPL,245.89,246.6,244.37,245.2,11602424.0
2023-06-26,AAPL,245.21,245.65,242.87,244.06,51656330.0
2023-06-27,AAPL,232.59,233.24,231.32,231.43,78763812.0
2023-06-28,AAPL,230.9,231.64,229.7,231.37,65950035.0
2023-06-29,AAPL,230.31,230.91,230.12,230.48,7433555.0
2023-06-30,AAPL,232.48,236.29,230.29,233.9,44253201.0
2023-07-03,AAPL,242.2,244.47,241.04,242.91,91339229.0
2023-07-04,AAPL,249.51,249.79,248.53,248.64,50707411.0
2023-07-05,AAPL,248.95,250.35,247.39,247.51,60917633.0
2023-07-06,AAPL,241.21,243.78,238.35,242.28,88902663.0
2023-07-07,AAPL,254.74,255.89,252.62,255.28,50621650.0
2023-07-10,AAPL,255.77,258.57,254.99,255.79,71031964.0
2023-07-11,AAPL,256.32,256.66,253.78,256.07,62838131.0
2023-07-12,AAPL,255.4,257.45,251.92,256.15,67451670.0
2023-07-13,AAPL,257.76,258.77,256.75,257.37,62143569.0
2023-07-14,AAPL,256.4,258.51,255.64,256.83,42138993.0
2023-07-17,AAPL,254.09,255.3,253.23,254.11,44293724.0
2023-07-18,AAPL,252.04,252.6,251.25,251.54,35514015.0
2023-07-19,AAPL,251.59,253.71,251.43,251.58,18568093.0
2023-07-20,AAPL,248.67,249.08,248.02,249.06,80820085.0
2023-07-21,AAPL,245.63,247.06,241.9,245.73,54176391.0
2023-07-24,AAPL,,247.79,245.37,246.45,79732929.0
2023-07-25,AAPL,245.07,247.63,244.88,245.39,87744997.0
2023-07-26,AAPL,243.59,244.57,243.27,243.82,165335106.0
2023-07-27,AAPL,232.75,234.19,228.57,231.41,25609064.0
2023-07-28,AAPL,237.19,238.13,235.75,236.71,49724337.0
2023-07-31,AAPL,242.62,244.12,242.03,242.88,39473133.0
2023-08-01,AAPL,233.78,235.32,230.41,233.2,11220175.0
2023-08-02,AAPL,231.51,233.03,230.36,231.79,43129696.0
2023-08-03,AAPL,231.23,231.47,229.5,230.26,52414742.0
2023-08-04,AAPL,224.35,225.09,223.85,224.05,
2023-08-07,AAPL,220.68,222.32,219.57,220.77,37306117.0
2023-08-08,AAPL,216.44,217.6,215.82,216.09,26385063.0
2023-08-09,AAPL,222.71,224.78,220.98,223.98,58187452.0
2023-08-10,AAPL,227.46,229.69,226.74,228.39,94304151.0
2023-08-11,AAPL,233.45,235.11,232.6,234.46,81555952.0
2023-08-14,AAPL,238.18,240.14,237.95,238.06,68066326.0
2023-08-15,AAPL,234.38,235.58,232.33,232.93,68536463.0
2023-08-16,AAPL,232.54,234.26,230.1,230.68,51095861.0
2023-08-17,AAPL,233.67,234.45,230.65,,15011044.0
2023-08-18,AAPL,228.1,228.96,226.24,227.69,45985134.0
2023-08-21,AAPL,229.51,231.98,229.16,231.01,99115062.0
2023-08-22,AAPL,229.64,230.89,227.73,230.09,57297664.0
2023-08-23,AAPL,227.9,228.91,227.3,228.55,80575863.0
2023-08-24,AAPL,231.49,232.76,229.96,232.01,96551864.0
2023-08-25,AAPL,234.13,235.69,233.47,234.27,55353514.0
2023-08-28,AAPL,232.37,235.51,230.5,232.77,17975686.0
2023-08-29,AAPL,236.72,238.92,235.98,238.42,55311534.0
2023-08-30,AAPL,234.14,236.33,233.37,233.51,55898177.0
2023-08-31,AAPL,235.68,236.73,232.46,236.59,68610597.0
2023-09-01,AAPL,239.81,240.19,238.33,239.6,53544458.0
2023-09-04,AAPL,240.1,241.07,237.5,238.32,55394463.0
2023-09-05,AAPL,240.89,242.12,239.04,241.69,120950034.0
2023-09-06,AAPL,233.75,236.37,231.95,235.9,47226827.0
2023-09-07,AAPL,240.25,241.55,239.83,240.49,65036121.0
2023-09-08,AAPL,240.75,241.23,239.59,239.8,10608644.0
2023-09-11,AAPL,239.17,239.62,236.62,237.49,47110566.0
2023-09-12,AAPL,241.65,243.41,241.45,242.72,68806059.0
2023-09-13,AAPL,241.97,244.19,239.23,241.53,268114347.0
2023-09-14,AAPL,236.88,238.36,235.89,237.28,136083804.0
2023-09-15,AAPL,230.1,231.03,228.53,230.19,79543202.0
2023-09-18,AAPL,235.4,236.84,233.03,233.18,90435406.0
2023-09-19,AAPL,226.24,227.8,225.15,227.47,45640862.0
2023-09-20,AAPL,236.0,236.05,235.23,235.78,41910668.0
2023-09-21,AAPL,226.73,226.91,225.79,226.35,50028960.0
2023-09-22,AAPL,235.26,235.73,233.67,234.35,52189959.0
2023-09-25,AAPL,235.61,237.63,233.75,235.53,77502544.0
2023-09-26,AAPL,235.52,237.05,235.08,235.26,37259063.0
2023-09-27,AAPL,232.57,234.73,231.78,232.89,87155611.0
2023-09-28,AAPL,235.18,236.05,230.82,234.95,36675610.0
2023-09-29,AAPL,234.67,236.83,231.78,234.96,26668042.0
2023-10-02,AAPL,240.93,241.49,238.82,240.39,65263714.0
2023-10-03,AAPL,240.82,242.72,240.27,241.14,80518574.0
2023-10-04,AAPL,242.39,245.31,242.03,242.06,57814777.0
2023-10-05,AAPL,240.47,241.97,238.78,240.5,63349412.0
2023-10-06,AAPL,238.3,238.66,234.92,237.34,288418056.0
2023-10-09,AAPL,238.95,240.49,236.23,238.99,80822737.0
2023-10-10,AAPL,229.67,231.34,229.45,231.14,54626244.0
2023-10-11,AAPL,226.2,226.23,223.79,225.17,44653104.0
2023-10-12,AAPL,227.98,229.21,227.74,228.73,77593976.0
2023-10-13,AAPL,229.15,231.85,227.32,229.69,71857620.0
2023-10-16,AAPL,228.54,230.16,227.98,229.03,62993118.0
2023-10-17,AAPL,230.44,232.56,229.12,229.3,46900664.0
2023-10-18,AAPL,229.31,231.78,228.68,231.09,52310009.0
2023-10-19,AAPL,231.37,233.32,228.49,228.79,50774776.0
2023-10-20,AAPL,226.29,226.79,225.31,225.43,47259919.0
2023-10-23,AAPL,226.68,229.54,226.39,226.5,40983881.0
2023-10-24,AAPL,222.25,223.12,222.18,222.29,59682682.0
2023-10-25,AAPL,224.52,225.71,222.86,224.29,40009015.0
2023-10-26,AAPL,217.36,218.14,216.02,216.96,57787230.0
2023-10-27,AAPL,222.16,222.32,219.94,221.64,8636138.0
2023-10-30,AAPL,224.38,227.01,222.62,223.93,41011378.0
2023-10-31,AAPL,225.33,226.01,222.41,225.26,77664561.0
2023-11-01,AAPL,229.75,231.37,228.16,229.91,34524346.0
2023-11-02,AAPL,237.76,240.01,235.78,237.89,66738402.0
2023-11-03,AAPL,242.79,245.82,242.35,242.96,36318916.0
2023-11-06,AAPL,235.32,235.33,230.7,234.37,70702940.0
2023-11-07,AAPL,229.12,230.51,228.13,228.63,47546113.0
2023-11-08,AAPL,223.58,227.79,223.49,225.97,46692751.0
2023-11-09,AAPL,226.8,227.81,224.9,226.27,55131861.0
2023-11-10,AAPL,228.97,229.63,228.1,228.8,24962901.0
2023-11-13,AAPL,225.67,227.35,223.6,225.69,74939894.0
2023-11-14,AAPL,226.4,229.01,225.49,226.71,82091430.0
2023-11-15,AAPL,224.4,225.16,222.25,223.49,46188023.0
2023-11-16,AAPL,221.71,222.88,218.84,220.95,65272930.0
2023-11-17,AAPL,214.4,217.56,213.98,215.0,70770389.0
2023-11-20,AAPL,211.54,212.21,210.96,211.23,51989108.0
2023-11-21,AAPL,205.04,206.18,204.43,205.76,30038906.0
2023-11-22,AAPL,200.94,202.36,200.3,201.95,88364647.0
2023-11-23,AAPL,205.95,208.34,205.31,206.41,45486771.0
2023-11-24,AAPL,203.32,204.36,200.34,202.69,40811501.0
2023-11-27,AAPL,214.55,215.09,212.77,213.82,89329642.0
2021-01-04,GOOGL,101.62,101.76,100.89,101.41,26188081.0
2021-01-05,GOOGL,101.11,101.42,100.34,101.01,11001642.0
2021-01-06,GOOGL,103.61,103.97,102.95,103.13,23175032.0
2021-01-07,GOOGL,103.64,103.76,101.64,103.37,17078098.0
2021-01-08,GOOGL,100.37,101.49,100.31,100.82,17506416.0
2021-01-11,GOOGL,100.9,101.8,100.67,101.1,3369310.0
2021-01-12,GOOGL,101.58,102.57,100.6,102.14,1889736.0
2021-01-13,GOOGL,102.87,102.95,101.03,102.41,14499235.0
2021-01-14,GOOGL,101.07,102.28,100.75,101.87,17472775.0
2021-01-15,GOOGL,102.51,103.55,102.46,103.03,8744969.0
2021-01-18,GOOGL,99.02,99.72,98.08,99.23,8977169.0
2021-01-19,GOOGL,97.57,97.93,96.96,97.35,19473699.0
2021-01-20,GOOGL,94.46,95.0,94.37,94.65,19482489.0
2021-01-21,GOOGL,97.42,98.08,96.99,97.56,15026075.0
2021-01-22,GOOGL,99.02,99.29,98.33,99.16,20865011.0
2021-01-25,GOOGL,103.48,103.9,102.75,103.41,25299771.0
2021-01-26,GOOGL,99.74,100.51,98.85,100.22,13638168.0
2021-01-27,GOOGL,101.55,102.38,101.31,101.94,26384204.0
2021-01-28,GOOGL,105.86,106.54,105.13,105.16,16336821.0
2021-01-29,GOOGL,106.72,106.75,105.31,106.55,16705692.0
2021-02-01,GOOGL,106.85,107.54,106.48,106.53,30570111.0
2021-02-02,GOOGL,108.11,108.45,107.89,108.09,7001166.0
2021-02-03,GOOGL,108.74,108.94,108.27,108.8,20968240.0
2021-02-04,GOOGL,111.31,112.64,110.37,111.11,26486670.0
2021-02-05,GOOGL,113.74,114.5,113.04,113.41,13835845.0
2021-02-08,GOOGL,113.3,113.94,112.66,112.93,21370251.0
2021-02-09,GOOGL,111.31,111.85,111.14,111.36,9655711.0
2021-02-10,GOOGL,110.87,111.45,110.45,110.45,11534000.0
2021-02-11,GOOGL,110.74,113.05,110.33,111.83,18350962.0
2021-02-12,GOOGL,111.46,111.77,109.4,111.07,20981829.0
2021-02-15,GOOGL,109.13,110.04,108.91,109.31,23032388.0
2021-02-16,GOOGL,109.62,109.87,108.75,109.38,25886471.0
2021-02-17,GOOGL,111.85,112.42,111.81,112.14,15473211.0
2021-02-18,GOOGL,114.04,114.71,113.9,114.64,70484004.0
2021-02-19,GOOGL,114.17,114.33,113.77,114.01,13724867.0
2021-02-22,GOOGL,114.2,115.54,112.79,114.89,21640338.0
2021-02-23,GOOGL,114.99,115.83,114.13,115.17,17222046.0
2021-02-24,GOOGL,110.08,110.51,110.06,110.44,18737141.0
2021-02-25,GOOGL,112.13,112.27,111.35,112.21,18596120.0
2021-02-26,GOOGL,113.65,114.67,112.89,113.29,5694875.0
2021-03-01,GOOGL,113.18,113.5,111.88,113.4,8751813.0
2021-03-02,GOOGL,116.29,117.49,115.93,116.15,16554487.0
2021-03-03,GOOGL,119.71,120.13,119.15,119.36,5169630.0
2021-03-04,GOOGL,121.26,122.43,120.51,121.55,21189476.0
2021-03-05,GOOGL,119.09,119.6,118.76,119.37,21446106.0
2021-03-08,GOOGL,117.41,119.59,115.37,116.78,53949984.0
2021-03-09,GOOGL,119.72,120.47,119.32,119.76,8770818.0
2021-03-10,GOOGL,115.21,116.0,114.72,114.98,24681147.0
2021-03-11,GOOGL,114.9,115.37,114.34,114.67,28860710.0
2021-03-12,GOOGL,115.31,116.41,115.1,115.86,16837771.0
2021-03-15,GOOGL,111.21,111.64,110.6,111.55,19149692.0
2021-03-16,GOOGL,112.36,112.69,111.92,112.19,17185469.0
